Exported Users from ╠𝚃𝙽𝙼╣ Militia Network (currently limited)
ID | Username | Server Nickname
1283309110070345738 | vlad.vyv#0 | None
1379141080255037501 | radicalmonitoranimate#0 | None
1398610169230786591 | rez_9002#0 | None
1398602529297924136 | roach1480916#0 | None
1397991331481256048 | _robo_cop#0 | None
1224173118655041630 | 617r#0 | None
1346782025700343849 | honor314#0 | None
1302742870708584621 | scavski#0 | None
1127090237861023864 | thyreturnofstf.#0 | None
952110713697108028 | walterncookie#0 | None
1219525184248348723 | karmazmp4#0 | None
858013125214863380 | shawn_games#0 | None
1391168515989442590 | youraveragesodajerkagain#0 | None
1121972987554443436 | soupgod_1#0 | None
1366754031493447791 | sprinklesprincess#0 | None
1373682861244416141 | menor_taymer_#0 | None
1228104840945733693 | tempollal#0 | None
1343480252374057062 | 16467_90191#0 | None
1406046090125377627 | thatguy27909#0 | None
1279421561329422340 | theultimatemafia_64340#0 | None
1156385221323804794 | eeeeeeeeeeeeeeaaaaaaaaaaaaaaaaa#0 | None
1194789166345625654 | tedecocoxd#0 | None
1148794190910730300 | .kriegsmen_on_top#0 | None
1324825606470500423 | truth920#0 | None
1388949278868901918 | 2.abdulhamid0825#0 | None
590016522274078740 | ultrarice114#0 | None
1386048155870564365 | valak88.fbi#0 | None
1357392240418357429 | johannesthegreat_#0 | None
1405944469836271727 | verifiednewuploadedmegaseller#0 | None
1370884028378517725 | nomwow.#0 | None
1339747646814031928 | 777.77.77.777#0 | None
1388281454735392811 | wumps_.#0 | None
1362648663188308213 | yktvjashau#0 | None
1291048045768740972 | notmesol_#0 | None
1383247782734856202 | emma_anime28#0 | None
1398004559296860212 | nvlrx#0 | None
1339571851218780340 | godxyzilla19872#0 | None
1397560653836980407 | dead_play.#0 | None
1393753369817907301 | bl00dycupcakez.#0 | None
1358342329064226877 | newxlight#0 | None
1389491165056991282 | circle_35#0 | None
1389318732018483353 | v5v0#0 | None
1398485667063005355 | thenoticer0866_74810#0 | None
879389518317371435 | dawnofdespairr#0 | None
1384679959263445056 | fammilia#0 | None
921763948993331221 | astral88_#0 | None
1393519392104517683 | christispeaceful#0 | None
1395920730683867330 | vietballanimations#0 | None
1396842830374109194 | enc_lave#0 | None
1395578228877295676 | debator12_#0 | None
